timestamp,sensor_type,sensor_id,value
2025-10-01 00:45:00,luminosity,light_1,0.0
2025-10-01 00:45:00,luminosity,light_2,0.0
2025-10-01 00:45:00,luminosity,light_3,22.0
2025-10-01 00:45:00,occupancy,occ_1,0.0
2025-10-01 00:45:00,occupancy,occ_2,0.0
2025-10-01 00:45:00,occupancy,occ_3,0.0
2025-10-01 00:45:00,occupancy,occ_4,0.0
2025-10-01 00:45:00,occupancy,occ_5,0.0
2025-10-01 01:00:00,temperature,temp_1,19.98
2025-10-01 01:00:00,temperature,temp_2,19.68
2025-10-01 01:00:00,temperature,temp_3,20.1
2025-10-01 01:00:00,luminosity,light_1,1.0
2025-10-01 01:00:00,luminosity,light_2,13.7
2025-10-01 01:00:00,luminosity,light_3,8.3
2025-10-01 01:00:00,occupancy,occ_1,0.0
2025-10-01 01:00:00,occupancy,occ_2,0.0
2025-10-01 01:00:00,occupancy,occ_3,0.0
2025-10-01 01:00:00,occupancy,occ_4,0.0
2025-10-01 01:00:00,occupancy,occ_5,1.0
2025-10-01 01:15:00,temperature,temp_1,20.73
2025-10-01 01:15:00,temperature,temp_2,20.88
2025-10-01 01:15:00,temperature,temp_3,20.57
2025-10-01 01:15:00,luminosity,light_1,28.1
2025-10-01 01:15:00,luminosity,light_2,10.5
2025-10-01 01:15:00,luminosity,light_3,28.8
2025-10-01 01:15:00,occupancy,occ_1,0.0
2025-10-01 01:15:00,occupancy,occ_2,1.0
2025-10-01 01:15:00,occupancy,occ_3,1.0
2025-10-01 01:15:00,occupancy,occ_4,0.0
2025-10-01 01:15:00,occupancy,occ_5,1.0
2025-10-01 01:30:00,temperature,temp_1,19.93
2025-10-01 01:30:00,temperature,temp_2,19.85
2025-10-01 01:30:00,temperature,temp_3,20.39
2025-10-01 01:30:00,luminosity,light_1,0.0
2025-10-01 01:30:00,luminosity,light_2,0.0
2025-10-01 01:30:00,luminosity,light_3,18.8
2025-10-01 01:30:00,occupancy,occ_1,0.0
2025-10-01 01:30:00,occupancy,occ_2,0.0
2025-10-01 01:30:00,occupancy,occ_3,0.0
2025-10-01 01:30:00,occupancy,occ_4,0.0
2025-10-01 01:30:00,occupancy,occ_5,0.0
2025-10-01 01:45:00,temperature,temp_1,20.06
2025-10-01 01:45:00,temperature,temp_2,19.07
2025-10-01 01:45:00,temperature,temp_3,19.93
2025-10-01 01:45:00,luminosity,light_1,37.1
2025-10-01 01:45:00,luminosity,light_2,4.5
2025-10-01 01:45:00,luminosity,light_3,39.5
2025-10-01 01:45:00,occupancy,occ_1,0.0
2025-10-01 01:45:00,occupancy,occ_2,0.0
2025-10-01 01:45:00,occupancy,occ_3,1.0
2025-10-01 01:45:00,occupancy,occ_4,0.0
2025-10-01 01:45:00,occupancy,occ_5,0.0
2025-10-01 02:00:00,temperature,temp_1,19.78
2025-10-01 02:00:00,temperature,temp_2,20.82
2025-10-01 02:00:00,temperature,temp_3,19.69
2025-10-01 02:00:00,luminosity,light_1,5.9
2025-10-01 02:00:00,luminosity,light_2,11.6
2025-10-01 02:00:00,luminosity,light_3,15.6
2025-10-01 02:00:00,occupancy,occ_1,0.0
2025-10-01 02:00:00,occupancy,occ_2,0.0
2025-10-01 02:00:00,occupancy,occ_3,0.0
2025-10-01 02:00:00,occupancy,occ_4,0.0
2025-10-01 02:00:00,occupancy,occ_5,0.0
2025-10-01 02:15:00,temperature,temp_1,20.9
2025-10-01 02:15:00,temperature,temp_2,20.29
2025-10-01 02:15:00,temperature,temp_3,19.74
2025-10-01 02:15:00,luminosity,light_1,14.6
2025-10-01 02:15:00,luminosity,light_2,0.0
2025-10-01 02:15:00,luminosity,light_3,0.0
2025-10-01 02:15:00,occupancy,occ_1,0.0
2025-10-01 02:15:00,occupancy,occ_2,0.0
2025-10-01 02:15:00,occupancy,occ_3,0.0
2025-10-01 02:15:00,occupancy,occ_4,0.0
2025-10-01 02:15:00,occupancy,occ_5,0.0
2025-10-01 02:30:00,temperature,temp_1,20.87
2025-10-01 02:30:00,temperature,temp_2,19.78
2025-10-01 02:30:00,temperature,temp_3,20.23
2025-10-01 02:30:00,luminosity,light_1,0.0
2025-10-01 02:30:00,luminosity,light_2,5.5
2025-10-01 02:30:00,luminosity,light_3,0.0
2025-10-01 02:30:00,occupancy,occ_1,0.0
2025-10-01 02:30:00,occupancy,occ_2,0.0
2025-10-01 02:30:00,occupancy,occ_3,0.0
2025-10-01 02:30:00,occupancy,occ_4,0.0
2025-10-01 02:30:00,occupancy,occ_5,0.0
2025-10-01 02:45:00,temperature,temp_1,19.24
2025-10-01 02:45:00,temperature,temp_2,19.78
2025-10-01 02:45:00,temperature,temp_3,19.9
2025-10-01 02:45:00,luminosity,light_1,0.0
2025-10-01 02:45:00,luminosity,light_2,0.0
2025-10-01 02:45:00,luminosity,light_3,0.0
2025-10-01 02:45:00,occupancy,occ_1,0.0
2025-10-01 02:45:00,occupancy,occ_2,0.0
2025-10-01 02:45:00,occupancy,occ_3,0.0
2025-10-01 02:45:00,occupancy,occ_4,0.0
2025-10-01 02:45:00,occupancy,occ_5,0.0
2025-10-01 03:00:00,temperature,temp_1,21.09
2025-10-01 03:00:00,temperature,temp_2,19.42
2025-10-01 03:00:00,temperature,temp_3,20.92
2025-10-01 03:00:00,luminosity,light_1,0.0
2025-10-01 03:00:00,luminosity,light_2,0.0
2025-10-01 03:00:00,luminosity,light_3,0.0
2025-10-01 03:00:00,occupancy,occ_1,0.0
2025-10-01 03:00:00,occupancy,occ_2,0.0
2025-10-01 03:00:00,occupancy,occ_3,0.0
2025-10-01 03:00:00,occupancy,occ_4,0.0
2025-10-01 03:00:00,occupancy,occ_5,0.0
2025-10-01 03:15:00,temperature,temp_1,19.75
2025-10-01 03:15:00,temperature,temp_2,20.9
2025-10-01 03:15:00,temperature,temp_3,20.22
2025-10-01 03:15:00,luminosity,light_1,0.0
2025-10-01 03:15:00,luminosity,light_2,13.6
2025-10-01 03:15:00,luminosity,light_3,0.0
2025-10-01 03:15:00,occupancy,occ_1,0.0
2025-10-01 03:15:00,occupancy,occ_2,0.0
2025-10-01 03:15:00,occupancy,occ_3,0.0
2025-10-01 03:15:00,occupancy,occ_4,0.0
2025-10-01 03:15:00,occupancy,occ_5,0.0
2025-10-01 03:30:00,temperature,temp_1,19.85
2025-10-01 03:30:00,temperature,temp_2,21.22
2025-10-01 03:30:00,temperature,temp_3,19.72
2025-10-01 03:30:00,luminosity,light_1,8.0
2025-10-01 03:30:00,luminosity,light_2,0.0
2025-10-01 03:30:00,luminosity,light_3,52.4
2025-10-01 03:30:00,occupancy,occ_1,0.0
2025-10-01 03:30:00,occupancy,occ_2,0.0
2025-10-01 03:30:00,occupancy,occ_3,0.0
2025-10-01 03:30:00,occupancy,occ_4,0.0
2025-10-01 03:30:00,occupancy,occ_5,1.0
2025-10-01 03:45:00,temperature,temp_1,20.11
2025-10-01 03:45:00,temperature,temp_2,20.36
2025-10-01 03:45:00,temperature,temp_3,19.7
2025-10-01 03:45:00,luminosity,light_1,18.3
2025-10-01 03:45:00,luminosity,light_2,0.0
2025-10-01 03:45:00,luminosity,light_3,0.0
2025-10-01 03:45:00,occupancy,occ_1,0.0
2025-10-01 03:45:00,occupancy,occ_2,0.0
2025-10-01 03:45:00,occupancy,occ_3,0.0
2025-10-01 03:45:00,occupancy,occ_4,0.0
2025-10-01 03:45:00,occupancy,occ_5,0.0
2025-10-01 04:00:00,temperature,temp_1,20.75
2025-10-01 04:00:00,temperature,temp_2,20.71
2025-10-01 04:00:00,temperature,temp_3,21.23
2025-10-01 04:00:00,luminosity,light_1,26.3
2025-10-01 04:00:00,luminosity,light_2,1.2
2025-10-01 04:00:00,luminosity,light_3,0.0
2025-10-01 04:00:00,occupancy,occ_1,0.0
2025-10-01 04:00:00,occupancy,occ_2,0.0
2025-10-01 04:00:00,occupancy,occ_3,0.0
2025-10-01 04:00:00,occupancy,occ_4,0.0
2025-10-01 04:00:00,occupancy,occ_5,0.0
2025-10-01 04:15:00,temperature,temp_1,20.96
2025-10-01 04:15:00,temperature,temp_2,19.99
2025-10-01 04:15:00,temperature,temp_3,20.53
2025-10-01 04:15:00,luminosity,light_1,0.0
2025-10-01 04:15:00,luminosity,light_2,0.0
2025-10-01 04:15:00,luminosity,light_3,412.0
2025-10-01 04:15:00,occupancy,occ_1,0.0
2025-10-01 04:15:00,occupancy,occ_2,0.0
2025-10-01 04:15:00,occupancy,occ_3,0.0
2025-10-01 04:15:00,occupancy,occ_4,0.0
2025-10-01 04:15:00,occupancy,occ_5,0.0
2025-10-01 04:30:00,temperature,temp_1,21.4
2025-10-01 04:30:00,temperature,temp_2,19.64
2025-10-01 04:30:00,temperature,temp_3,20.02
2025-10-01 04:30:00,luminosity,light_1,0.0
2025-10-01 04:30:00,luminosity,light_2,10.0
2025-10-01 04:30:00,luminosity,light_3,13.5
2025-10-01 04:30:00,occupancy,occ_1,1.0
2025-10-01 04:30:00,occupancy,occ_2,0.0
2025-10-01 04:30:00,occupancy,occ_3,0.0
2025-10-01 04:30:00,occupancy,occ_4,0.0
2025-10-01 04:30:00,occupancy,occ_5,0.0
2025-10-01 04:45:00,temperature,temp_1,21.19
2025-10-01 04:45:00,temperature,temp_2,20.6
2025-10-01 04:45:00,temperature,temp_3,21.26
2025-10-01 04:45:00,luminosity,light_1,0.0
2025-10-01 04:45:00,luminosity,light_2,0.0
2025-10-01 04:45:00,luminosity,light_3,8.9
2025-10-01 04:45:00,occupancy,occ_1,0.0
2025-10-01 04:45:00,occupancy,occ_2,0.0
2025-10-01 04:45:00,occupancy,occ_3,0.0
2025-10-01 04:45:00,occupancy,occ_4,0.0
2025-10-01 04:45:00,occupancy,occ_5,0.0
2025-10-01 05:00:00,temperature,temp_1,20.07
2025-10-01 05:00:00,temperature,temp_2,20.31
2025-10-01 05:00:00,temperature,temp_3,20.88
2025-10-01 05:00:00,luminosity,light_1,30.3
2025-10-01 05:00:00,luminosity,light_2,13.3
2025-10-01 05:00:00,luminosity,light_3,0.0
2025-10-01 05:00:00,occupancy,occ_1,1.0
2025-10-01 05:00:00,occupancy,occ_2,0.0
2025-10-01 05:00:00,occupancy,occ_3,0.0
2025-10-01 05:00:00,occupancy,occ_4,0.0
2025-10-01 05:00:00,occupancy,occ_5,0.0
2025-10-01 05:15:00,temperature,temp_1,20.03
2025-10-01 05:15:00,temperature,temp_2,20.46
2025-10-01 05:15:00,temperature,temp_3,20.75
2025-10-01 05:15:00,luminosity,light_1,0.0
2025-10-01 05:15:00,luminosity,light_2,32.9
2025-10-01 05:15:00,luminosity,light_3,0.0
2025-10-01 05:15:00,occupancy,occ_1,1.0
2025-10-01 05:15:00,occupancy,occ_2,0.0
2025-10-01 05:15:00,occupancy,occ_3,0.0
2025-10-01 05:15:00,occupancy,occ_4,0.0
2025-10-01 05:15:00,occupancy,occ_5,0.0
2025-10-01 05:30:00,temperature,temp_1,21.13
2025-10-01 05:30:00,temperature,temp_2,20.05
2025-10-01 05:30:00,temperature,temp_3,20.36
2025-10-01 05:30:00,luminosity,light_1,32.9
2025-10-01 05:30:00,luminosity,light_2,0.0
2025-10-01 05:30:00,luminosity,light_3,0.0
2025-10-01 05:30:00,occupancy,occ_1,0.0
2025-10-01 05:30:00,occupancy,occ_2,0.0
2025-10-01 05:30:00,occupancy,occ_3,0.0
2025-10-01 05:30:00,occupancy,occ_4,0.0
2025-10-01 05:30:00,occupancy,occ_5,0.0
2025-10-01 05:45:00,temperature,temp_1,21.11
2025-10-01 05:45:00,temperature,temp_2,20.56
2025-10-01 05:45:00,temperature,temp_3,19.66
2025-10-01 05:45:00,luminosity,light_1,7.6
2025-10-01 05:45:00,luminosity,light_2,0.0
2025-10-01 05:45:00,luminosity,light_3,0.0
2025-10-01 05:45:00,occupancy,occ_1,0.0
2025-10-01 05:45:00,occupancy,occ_2,0.0
2025-10-01 05:45:00,occupancy,occ_3,0.0
2025-10-01 05:45:00,occupancy,occ_4,0.0
2025-10-01 05:45:00,occupancy,occ_5,0.0
2025-10-01 06:00:00,temperature,temp_1,21.23
2025-10-01 06:00:00,temperature,temp_2,20.4
2025-10-01 06:00:00,temperature,temp_3,21.01
2025-10-01 06:00:00,luminosity,light_1,21.2
2025-10-01 06:00:00,luminosity,light_2,3.2
2025-10-01 06:00:00,luminosity,light_3,0.0
2025-10-01 06:00:00,occupancy,occ_1,0.0
2025-10-01 06:00:00,occupancy,occ_2,0.0
2025-10-01 06:00:00,occupancy,occ_3,0.0
2025-10-01 06:00:00,occupancy,occ_4,0.0
2025-10-01 06:00:00,occupancy,occ_5,0.0
2025-10-01 06:15:00,temperature,temp_1,21.48
2025-10-01 06:15:00,temperature,temp_2,21.7
2025-10-01 06:15:00,temperature,temp_3,22.06
2025-10-01 06:15:00,luminosity,light_1,0.0
2025-10-01 06:15:00,luminosity,light_2,5.2
2025-10-01 06:15:00,luminosity,light_3,16.5
2025-10-01 06:15:00,occupancy,occ_1,0.0
2025-10-01 06:15:00,occupancy,occ_2,0.0
2025-10-01 06:15:00,occupancy,occ_3,0.0
2025-10-01 06:15:00,occupancy,occ_4,0.0
2025-10-01 06:15:00,occupancy,occ_5,1.0
2025-10-01 06:30:00,temperature,temp_1,20.69
2025-10-01 06:30:00,temperature,temp_2,21.08
2025-10-01 06:30:00,temperature,temp_3,20.39
2025-10-01 06:30:00,luminosity,light_1,0.7
2025-10-01 06:30:00,luminosity,light_2,0.0
2025-10-01 06:30:00,luminosity,light_3,7.7
2025-10-01 06:30:00,occupancy,occ_1,0.0
2025-10-01 06:30:00,occupancy,occ_2,0.0
2025-10-01 06:30:00,occupancy,occ_3,0.0
2025-10-01 06:30:00,occupancy,occ_4,0.0
2025-10-01 06:30:00,occupancy,occ_5,0.0
2025-10-01 06:45:00,temperature,temp_1,21.52
2025-10-01 06:45:00,temperature,temp_2,21.57
2025-10-01 06:45:00,temperature,temp_3,20.62
2025-10-01 06:45:00,luminosity,light_1,0.0
2025-10-01 06:45:00,luminosity,light_2,0.0
2025-10-01 06:45:00,luminosity,light_3,15.8
2025-10-01 06:45:00,occupancy,occ_1,0.0
2025-10-01 06:45:00,occupancy,occ_2,0.0
2025-10-01 06:45:00,occupancy,occ_3,0.0
2025-10-01 06:45:00,occupancy,occ_4,0.0
2025-10-01 06:45:00,occupancy,occ_5,0.0
2025-10-01 07:00:00,temperature,temp_1,21.89
2025-10-01 07:00:00,temperature,temp_2,16.08
2025-10-01 07:00:00,temperature,temp_3,20.64
2025-10-01 07:00:00,luminosity,light_1,101.2
2025-10-01 07:00:00,luminosity,light_2,91.8
2025-10-01 07:00:00,luminosity,light_3,84.2
2025-10-01 07:00:00,occupancy,occ_1,0.0
2025-10-01 07:00:00,occupancy,occ_2,0.0
2025-10-01 07:00:00,occupancy,occ_3,0.0
2025-10-01 07:00:00,occupancy,occ_4,0.0
2025-10-01 07:00:00,occupancy,occ_5,0.0
2025-10-01 07:15:00,temperature,temp_1,22.51
2025-10-01 07:15:00,temperature,temp_2,21.0
2025-10-01 07:15:00,temperature,temp_3,21.89
2025-10-01 07:15:00,luminosity,light_1,100.2
2025-10-01 07:15:00,luminosity,light_2,75.4
2025-10-01 07:15:00,luminosity,light_3,126.7
2025-10-01 07:15:00,occupancy,occ_1,0.0
2025-10-01 07:15:00,occupancy,occ_2,0.0
2025-10-01 07:15:00,occupancy,occ_3,0.0
2025-10-01 07:15:00,occupancy,occ_4,0.0
2025-10-01 07:15:00,occupancy,occ_5,0.0
2025-10-01 07:30:00,temperature,temp_1,21.78
2025-10-01 07:30:00,temperature,temp_2,21.78
2025-10-01 07:30:00,temperature,temp_3,21.71
2025-10-01 07:30:00,luminosity,light_1,117.1
2025-10-01 07:30:00,luminosity,light_2,88.0
2025-10-01 07:30:00,luminosity,light_3,114.1
2025-10-01 07:30:00,occupancy,occ_1,0.0
2025-10-01 07:30:00,occupancy,occ_2,0.0
2025-10-01 07:30:00,occupancy,occ_3,0.0
2025-10-01 07:30:00,occupancy,occ_4,0.0
2025-10-01 07:30:00,occupancy,occ_5,0.0
2025-10-01 07:45:00,temperature,temp_1,21.45
2025-10-01 07:45:00,temperature,temp_2,21.62
2025-10-01 07:45:00,temperature,temp_3,21.05
2025-10-01 07:45:00,luminosity,light_1,86.5
2025-10-01 07:45:00,luminosity,light_2,121.4
2025-10-01 07:45:00,luminosity,light_3,92.0
2025-10-01 07:45:00,occupancy,occ_1,0.0
2025-10-01 07:45:00,occupancy,occ_2,0.0
2025-10-01 07:45:00,occupancy,occ_3,0.0
2025-10-01 07:45:00,occupancy,occ_4,0.0
2025-10-01 07:45:00,occupancy,occ_5,0.0
2025-10-01 08:00:00,temperature,temp_1,22.47
2025-10-01 08:00:00,temperature,temp_2,22.38
2025-10-01 08:00:00,temperature,temp_3,22.42
2025-10-01 08:00:00,luminosity,light_1,367.4
2025-10-01 08:00:00,luminosity,light_2,324.3
2025-10-01 08:00:00,luminosity,light_3,333.1
2025-10-01 08:00:00,occupancy,occ_1,1.0
2025-10-01 08:00:00,occupancy,occ_2,1.0
2025-10-01 08:00:00,occupancy,occ_3,0.0
2025-10-01 08:00:00,occupancy,occ_4,1.0
2025-10-01 08:00:00,occupancy,occ_5,0.0
2025-10-01 08:15:00,temperature,temp_1,21.88
2025-10-01 08:15:00,temperature,temp_2,21.78
2025-10-01 08:15:00,temperature,temp_3,22.57
2025-10-01 08:15:00,luminosity,light_1,373.2
2025-10-01 08:15:00,luminosity,light_2,364.8
2025-10-01 08:15:00,luminosity,light_3,348.9
2025-10-01 08:15:00,occupancy,occ_1,1.0
2025-10-01 08:15:00,occupancy,occ_2,1.0
2025-10-01 08:15:00,occupancy,occ_3,1.0
2025-10-01 08:15:00,occupancy,occ_4,1.0
2025-10-01 08:15:00,occupancy,occ_5,0.0
2025-10-01 08:30:00,temperature,temp_1,21.16
2025-10-01 08:30:00,temperature,temp_2,22.11
2025-10-01 08:30:00,temperature,temp_3,21.53
2025-10-01 08:30:00,luminosity,light_1,330.7
2025-10-01 08:30:00,luminosity,light_2,347.2
2025-10-01 08:30:00,luminosity,light_3,359.6
2025-10-01 08:30:00,occupancy,occ_1,1.0
2025-10-01 08:30:00,occupancy,occ_2,1.0
2025-10-01 08:30:00,occupancy,occ_3,1.0
2025-10-01 08:30:00,occupancy,occ_4,0.0
2025-10-01 08:30:00,occupancy,occ_5,0.0
2025-10-01 08:45:00,temperature,temp_1,21.31
2025-10-01 08:45:00,temperature,temp_2,22.08
2025-10-01 08:45:00,temperature,temp_3,21.96
2025-10-01 08:45:00,luminosity,light_1,355.8
2025-10-01 08:45:00,luminosity,light_2,380.0
2025-10-01 08:45:00,luminosity,light_3,352.3
2025-10-01 08:45:00,occupancy,occ_1,1.0
2025-10-01 08:45:00,occupancy,occ_2,1.0
2025-10-01 08:45:00,occupancy,occ_3,1.0
2025-10-01 08:45:00,occupancy,occ_4,0.0
2025-10-01 08:45:00,occupancy,occ_5,0.0
2025-10-01 09:00:00,temperature,temp_1,22.37
2025-10-01 09:00:00,temperature,temp_2,21.5
2025-10-01 09:00:00,temperature,temp_3,22.94
2025-10-01 09:00:00,luminosity,light_1,570.9
2025-10-01 09:00:00,luminosity,light_2,583.1
2025-10-01 09:00:00,luminosity,light_3,599.4
2025-10-01 09:00:00,occupancy,occ_1,1.0
2025-10-01 09:00:00,occupancy,occ_2,1.0
2025-10-01 09:00:00,occupancy,occ_3,1.0
2025-10-01 09:00:00,occupancy,occ_4,1.0
2025-10-01 09:00:00,occupancy,occ_5,1.0
2025-10-01 09:15:00,temperature,temp_1,22.43
2025-10-01 09:15:00,temperature,temp_2,22.54
2025-10-01 09:15:00,temperature,temp_3,23.49
2025-10-01 09:15:00,luminosity,light_1,658.1
2025-10-01 09:15:00,luminosity,light_2,605.5
2025-10-01 09:15:00,luminosity,light_3,572.0
2025-10-01 09:15:00,occupancy,occ_1,1.0
2025-10-01 09:15:00,occupancy,occ_2,0.0
2025-10-01 09:15:00,occupancy,occ_3,0.0
2025-10-01 09:15:00,occupancy,occ_4,1.0
2025-10-01 09:15:00,occupancy,occ_5,0.0
2025-10-01 09:30:00,temperature,temp_1,22.55
2025-10-01 09:30:00,temperature,temp_2,22.92
2025-10-01 09:30:00,temperature,temp_3,22.76
2025-10-01 09:30:00,luminosity,light_1,574.6
2025-10-01 09:30:00,luminosity,light_2,548.5
2025-10-01 09:30:00,luminosity,light_3,581.5
2025-10-01 09:30:00,occupancy,occ_1,1.0
2025-10-01 09:30:00,occupancy,occ_2,0.0
2025-10-01 09:30:00,occupancy,occ_3,0.0
2025-10-01 09:30:00,occupancy,occ_4,1.0
2025-10-01 09:30:00,occupancy,occ_5,1.0
2025-10-01 09:45:00,temperature,temp_1,22.55
2025-10-01 09:45:00,temperature,temp_2,22.0
2025-10-01 09:45:00,temperature,temp_3,22.67
2025-10-01 09:45:00,luminosity,light_1,571.6
2025-10-01 09:45:00,luminosity,light_2,569.9
2025-10-01 09:45:00,luminosity,light_3,587.1
2025-10-01 09:45:00,occupancy,occ_1,1.0
2025-10-01 09:45:00,occupancy,occ_2,1.0
2025-10-01 09:45:00,occupancy,occ_3,1.0
2025-10-01 09:45:00,occupancy,occ_4,0.0
2025-10-01 09:45:00,occupancy,occ_5,0.0
2025-10-01 10:00:00,temperature,temp_1,22.13
2025-10-01 10:00:00,temperature,temp_2,22.87
2025-10-01 10:00:00,temperature,temp_3,23.18
2025-10-01 10:00:00,luminosity,light_1,765.0
2025-10-01 10:00:00,luminosity,light_2,821.0
2025-10-01 10:00:00,luminosity,light_3,788.0
2025-10-01 10:00:00,occupancy,occ_1,1.0
2025-10-01 10:00:00,occupancy,occ_2,1.0
2025-10-01 10:00:00,occupancy,occ_3,1.0
2025-10-01 10:00:00,occupancy,occ_4,0.0
2025-10-01 10:00:00,occupancy,occ_5,0.0
2025-10-01 10:15:00,temperature,temp_1,22.74
2025-10-01 10:15:00,temperature,temp_2,22.62
2025-10-01 10:15:00,temperature,temp_3,23.28
2025-10-01 10:15:00,luminosity,light_1,760.4
2025-10-01 10:15:00,luminosity,light_2,820.7
2025-10-01 10:15:00,luminosity,light_3,735.9
2025-10-01 10:15:00,occupancy,occ_1,0.0
2025-10-01 10:15:00,occupancy,occ_2,0.0
2025-10-01 10:15:00,occupancy,occ_3,0.0
2025-10-01 10:15:00,occupancy,occ_4,0.0
2025-10-01 10:15:00,occupancy,occ_5,0.0
2025-10-01 10:30:00,temperature,temp_1,23.4
2025-10-01 10:30:00,temperature,temp_2,24.28
2025-10-01 10:30:00,temperature,temp_3,23.06
2025-10-01 10:30:00,luminosity,light_1,814.8
2025-10-01 10:30:00,luminosity,light_2,787.4
2025-10-01 10:30:00,luminosity,light_3,777.9
2025-10-01 10:30:00,occupancy,occ_1,1.0
2025-10-01 10:30:00,occupancy,occ_2,1.0
2025-10-01 10:30:00,occupancy,occ_3,1.0
2025-10-01 10:30:00,occupancy,occ_4,1.0
2025-10-01 10:30:00,occupancy,occ_5,0.0
2025-10-01 10:45:00,temperature,temp_1,23.36
2025-10-01 10:45:00,temperature,temp_2,22.85
2025-10-01 10:45:00,temperature,temp_3,23.22
2025-10-01 10:45:00,luminosity,light_1,816.6
2025-10-01 10:45:00,luminosity,light_2,763.7
2025-10-01 10:45:00,luminosity,light_3,789.9
2025-10-01 10:45:00,occupancy,occ_1,1.0
2025-10-01 10:45:00,occupancy,occ_2,0.0
2025-10-01 10:45:00,occupancy,occ_3,0.0
2025-10-01 10:45:00,occupancy,occ_4,0.0
2025-10-01 10:45:00,occupancy,occ_5,0.0
2025-10-01 11:00:00,temperature,temp_1,23.72
2025-10-01 11:00:00,temperature,temp_2,22.52
2025-10-01 11:00:00,temperature,temp_3,22.11
2025-10-01 11:00:00,luminosity,light_1,930.4
2025-10-01 11:00:00,luminosity,light_2,947.1
2025-10-01 11:00:00,luminosity,light_3,949.0
2025-10-01 11:00:00,occupancy,occ_1,0.0
2025-10-01 11:00:00,occupancy,occ_2,1.0
2025-10-01 11:00:00,occupancy,occ_3,1.0
2025-10-01 11:00:00,occupancy,occ_4,0.0
2025-10-01 11:00:00,occupancy,occ_5,0.0
2025-10-01 11:15:00,temperature,temp_1,23.71
2025-10-01 11:15:00,temperature,temp_2,23.47
2025-10-01 11:15:00,temperature,temp_3,23.84
2025-10-01 11:15:00,luminosity,light_1,910.0
2025-10-01 11:15:00,luminosity,light_2,925.8
2025-10-01 11:15:00,luminosity,light_3,918.5
2025-10-01 11:15:00,occupancy,occ_1,0.0
2025-10-01 11:15:00,occupancy,occ_2,1.0
2025-10-01 11:15:00,occupancy,occ_3,1.0
2025-10-01 11:15:00,occupancy,occ_4,1.0
2025-10-01 11:15:00,occupancy,occ_5,1.0
2025-10-01 11:30:00,temperature,temp_1,23.02
2025-10-01 11:30:00,temperature,temp_2,22.71
2025-10-01 11:30:00,temperature,temp_3,23.37
2025-10-01 11:30:00,luminosity,light_1,901.0
2025-10-01 11:30:00,luminosity,light_2,942.9
2025-10-01 11:30:00,luminosity,light_3,896.7
2025-10-01 11:30:00,occupancy,occ_1,1.0
2025-10-01 11:30:00,occupancy,occ_2,0.0
2025-10-01 11:30:00,occupancy,occ_3,0.0
2025-10-01 11:30:00,occupancy,occ_4,0.0
2025-10-01 11:30:00,occupancy,occ_5,1.0
2025-10-01 11:45:00,temperature,temp_1,23.7
2025-10-01 11:45:00,temperature,temp_2,23.46
2025-10-01 11:45:00,temperature,temp_3,22.58
2025-10-01 11:45:00,luminosity,light_1,920.2
2025-10-01 11:45:00,luminosity,light_2,924.7
2025-10-01 11:45:00,luminosity,light_3,924.8
2025-10-01 11:45:00,occupancy,occ_1,1.0
2025-10-01 11:45:00,occupancy,occ_2,0.0
2025-10-01 11:45:00,occupancy,occ_3,1.0
2025-10-01 11:45:00,occupancy,occ_4,1.0
2025-10-01 11:45:00,occupancy,occ_5,1.0
2025-10-01 12:00:00,temperature,temp_1,23.54
2025-10-01 12:00:00,temperature,temp_2,23.33
2025-10-01 12:00:00,temperature,temp_3,22.41
2025-10-01 12:00:00,luminosity,light_1,1003.9
2025-10-01 12:00:00,luminosity,light_2,1038.4
2025-10-01 12:00:00,luminosity,light_3,996.4
2025-10-01 12:00:00,occupancy,occ_1,1.0
2025-10-01 12:00:00,occupancy,occ_2,0.0
2025-10-01 12:00:00,occupancy,occ_3,1.0
2025-10-01 12:00:00,occupancy,occ_4,1.0
2025-10-01 12:00:00,occupancy,occ_5,0.0
2025-10-01 12:15:00,temperature,temp_1,23.14
2025-10-01 12:15:00,temperature,temp_2,22.47
2025-10-01 12:15:00,temperature,temp_3,23.84
2025-10-01 12:15:00,luminosity,light_1,1006.1
2025-10-01 12:15:00,luminosity,light_2,965.9
2025-10-01 12:15:00,luminosity,light_3,997.9
2025-10-01 12:15:00,occupancy,occ_1,1.0
2025-10-01 12:15:00,occupancy,occ_2,1.0
2025-10-01 12:15:00,occupancy,occ_3,1.0
2025-10-01 12:15:00,occupancy,occ_4,0.0
2025-10-01 12:15:00,occupancy,occ_5,1.0
2025-10-01 12:30:00,temperature,temp_1,23.22
2025-10-01 12:30:00,temperature,temp_2,23.04
2025-10-01 12:30:00,temperature,temp_3,23.88
2025-10-01 12:30:00,luminosity,light_1,1012.0
2025-10-01 12:30:00,luminosity,light_2,1015.7
2025-10-01 12:30:00,luminosity,light_3,989.7
2025-10-01 12:30:00,occupancy,occ_1,0.0
2025-10-01 12:30:00,occupancy,occ_2,0.0
2025-10-01 12:30:00,occupancy,occ_3,0.0
2025-10-01 12:30:00,occupancy,occ_4,0.0
2025-10-01 12:30:00,occupancy,occ_5,0.0
2025-10-01 12:45:00,temperature,temp_1,23.22
2025-10-01 12:45:00,temperature,temp_2,24.07
2025-10-01 12:45:00,temperature,temp_3,24.04
